,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
258,JNPR,27.68,0.06298003072196623,0.2876984126984127,0.08251857645678527,0.7817460317460317,0.0415804327375353,0.7777777777777777,-0.03453086850366243,0.23015873015873015,-53.57777982019885,0.4027777777777778,0.496031746031746
259,JPM,154.02,0.17072058376406207,0.5376984126984127,0.023116779593463654,0.5515873015873016,-0.06410645925745873,0.10317460317460318,-0.03911660116039667,0.18253968253968253,-43.221037152325344,0.8273809523809524,0.44047619047619047
260,K,63.9,0.04877888655462187,0.25793650793650796,-0.009916330957545827,0.35912698412698413,-0.025617566331198532,0.33333333333333337,-0.019487494245818675,0.38095238095238093,-43.019833527583486,0.8373015873015873,0.43373015873015874
261,KEY,21.255,0.2180515759312321,0.6825396825396826,0.03936430317848409,0.628968253968254,-0.08698453608247432,0.04960317460317461,-0.031221513217867012,0.2698412698412698,-45.21222999135391,0.746031746031746,0.4753968253968254
262,KEYS,153.27,0.043647010758545525,0.2400793650793651,0.05929919137466316,0.7043650793650794,0.09088967971530257,0.9305555555555556,0.03679902590813771,0.8650793650793651,-68.00986123293877,0.08333333333333334,0.5646825396825397
263,KHC,40.7,0.18313953488372106,0.5873015873015873,-0.02092855424585031,0.30753968253968256,-0.06350667280257703,0.10515873015873016,-0.0628597743495279,0.05555555555555555,-35.53268992732488,0.9761904761904762,0.40634920634920635
264,KIM,21.09,0.22190034762456534,0.6884920634920636,0.045612295488348935,0.6547619047619048,0.005722460658083023,0.5952380952380952,-0.04613297150610582,0.1349206349206349,-49.82284946463145,0.5714285714285715,0.528968253968254
265,KLAC,316.14,0.040995752247357464,0.23214285714285715,-0.047799765067317264,0.1865079365079365,-0.002870209746096909,0.5257936507936508,-0.01240198681703173,0.45436507936507936,-51.58688353457371,0.4880952380952381,0.3773809523809524
266,KMB,133.08,-0.029534018814263714,0.10119047619047619,-0.059305859899625266,0.12301587301587302,0.0014297539318235094,0.5535714285714285,0.025901942645698534,0.8055555555555556,-59.487443896761576,0.2222222222222222,0.3611111111111111
267,KMI,18.29,0.2017082785808146,0.626984126984127,0.09520958083832334,0.8214285714285714,0.0016429353778750044,0.5575396825396826,-0.04440961337513069,0.14682539682539683,-48.733470396479944,0.628968253968254,0.5563492063492064
268,KMX,127.4,-0.0030518819938962403,0.12896825396825398,-0.012173373652787417,0.3472222222222222,0.10064794816414692,0.9424603174603174,0.09038000684697023,0.9821428571428571,-67.29759261633663,0.0873015873015873,0.4976190476190476
269,KO,54.3,0.10164333536214239,0.36111111111111116,-0.0058586598315635355,0.378968253968254,-0.022502250225022502,0.36507936507936506,-0.03311965811965811,0.248015873015873,-44.80575844166661,0.7658730158730158,0.4238095238095238
270,KR,39.18,0.057204533189422486,0.2777777777777778,0.03377308707124014,0.5932539682539683,0.07993384785005508,0.9087301587301587,0.011880165289256221,0.7222222222222223,-57.56033607877993,0.27976190476190477,0.5563492063492064
271,KSS,57.25,0.2674341377020146,0.7797619047619048,-0.032121724429416715,0.24603174603174605,0.0086328400281889,0.6111111111111112,0.04432688799708135,0.8968253968253969,-56.37832124477992,0.3055555555555556,0.5678571428571428
272,KSU,286.06,0.35284937337432026,0.9146825396825397,-0.03864766769727114,0.22023809523809526,-0.031716481061503585,0.29563492063492064,-0.028724704604101522,0.2876984126984127,-41.976051714769795,0.871031746031746,0.5178571428571429
273,L,55.61,0.20341917333910406,0.6329365079365079,0.014410798978474993,0.496031746031746,-0.044501718213058476,0.18452380952380953,-0.011377777777777789,0.46230158730158727,-47.73432019101029,0.6686507936507937,0.4888888888888889
274,LB,72.27,0.6810886252616886,0.994047619047619,0.10648396233636988,0.8531746031746031,0.04135446685878948,0.7757936507936507,0.07962354347176574,0.9781746031746031,-64.11254034019301,0.12698412698412698,0.7456349206349205
275,LDOS,103.24,-0.07656529516994635,0.05555555555555555,0.017744479495268112,0.5119047619047619,0.003304178814382791,0.5734126984126984,-0.03432793938827052,0.2380952380952381,-45.27041548189069,0.744047619047619,0.4246031746031746
276,LEG,51.96,0.20977881257275896,0.6547619047619048,0.03361846031430272,0.5892857142857143,-0.05869565217391308,0.12698412698412698,-0.037777777777777764,0.19246031746031747,-47.80395429115926,0.6666666666666667,0.44603174603174606
277,LEN,97.07,0.1280650784427658,0.4345238095238095,-0.04805334902422287,0.18253968253968253,-0.019296827641947976,0.38888888888888884,0.046576819407008016,0.9087301587301587,-51.42244513682728,0.5,0.4829365079365079
278,LH,267.29,0.2041174880619877,0.6408730158730158,0.022571636252343374,0.5456349206349206,-0.030240362811791308,0.3055555555555556,0.033843892627833216,0.8472222222222223,-54.961986124999264,0.3670634920634921,0.5412698412698412
279,LHX,221.08,0.22876834148510464,0.7063492063492063,0.041994626950087315,0.6408730158730158,0.009313367421475623,0.6190476190476191,-0.010030449579079262,0.49404761904761907,-54.32769150765586,0.376984126984127,0.5674603174603174
280,LIN,285.37,0.1151621727237202,0.4007936507936508,-0.022973158038893386,0.2996031746031746,-0.05186391122333714,0.1388888888888889,-0.019986950101308402,0.36904761904761907,-40.946353798735856,0.8928571428571429,0.42023809523809524
281,LKQ,49.85,0.3564625850340136,0.9186507936507937,0.12148481439820019,0.878968253968254,-0.02446183953033268,0.3432539682539682,0.006460730870179694,0.6666666666666667,-56.32053861853919,0.30753968253968256,0.623015873015873
282,LLY,230.15,0.08193869875893196,0.32539682539682535,0.20472152428810728,0.9563492063492063,0.1562711949559146,0.9781746031746031,0.027042706055602668,0.8095238095238095,-63.89848404290305,0.12896825396825398,0.6396825396825396
283,LMT,381.97,0.1550697027427501,0.501984126984127,-0.01401652039235919,0.33730158730158727,-0.01444900276079151,0.4305555555555556,-0.015033522434244415,0.42460317460317465,-47.00954683629756,0.6845238095238095,0.4757936507936508
284,LNC,65.56,0.3349623294644676,0.8888888888888888,0.0304935554856964,0.5773809523809524,-0.06249106249106255,0.1130952380952381,-0.03203897829617602,0.2619047619047619,-49.04764513711941,0.6150793650793651,0.4912698412698413
285,LNT,57.14,0.1464686998394863,0.4761904761904762,0.0010511562718991288,0.42658730158730157,0.006340260655160258,0.6031746031746031,-0.024581768521679717,0.3194444444444444,-48.64183053004907,0.6309523809523809,0.49126984126984125
286,LOW,192.66,0.10915371329879107,0.3869047619047619,-0.05568081560631317,0.1488095238095238,-0.005266418835192122,0.501984126984127,0.00964259511581597,0.6984126984126984,-53.30972121610279,0.41666666666666663,0.4305555555555555
